user_id,content_id,watch_time_min,rating,watch_date
U0160,C152,104,1,2025-06-03 16:09:51.134055
U0160,C098,166,2,2025-06-15 16:09:51.134073
U0160,C148,125,3,2025-08-28 16:09:51.134091
U0160,C049,94,3,2026-01-04 16:09:51.134108
U0160,C158,130,4,2025-04-04 16:09:51.134126
U0160,C150,13,4,2025-10-15 16:09:51.134143
U0160,C106,81,4,2025-11-28 16:09:51.134162
U0160,C079,123,3,2025-11-22 16:09:51.134181
U0160,C126,139,5,2025-10-24 16:09:51.134200
U0160,C144,45,1,2025-10-05 16:09:51.134218
U0160,C110,89,2,2025-08-09 16:09:51.134237
U0160,C081,53,5,2025-06-20 16:09:51.134255
U0160,C195,131,1,2025-09-14 16:09:51.134274
U0160,C163,55,4,2025-11-20 16:09:51.134293
U0160,C074,53,3,2025-12-28 16:09:51.134311
U0160,C039,115,3,2025-08-10 16:09:51.134330
U0160,C046,149,1,2025-07-26 16:09:51.134348
U0160,C035,144,4,2025-06-06 16:09:51.134366
U0160,C022,96,3,2025-05-01 16:09:51.134386
U0160,C088,65,2,2025-08-24 16:09:51.134405
U0160,C173,73,1,2025-10-25 16:09:51.134422
U0160,C022,123,1,2025-03-02 16:09:51.134442
U0160,C172,15,1,2025-11-24 16:09:51.134461
U0160,C157,93,4,2025-08-18 16:09:51.134479
U0160,C115,170,2,2025-05-02 16:09:51.134498
U0160,C113,47,1,2025-09-16 16:09:51.134517
U0160,C148,20,2,2025-03-18 16:09:51.134536
U0160,C109,109,5,2025-02-17 16:09:51.134555
U0160,C040,99,1,2025-04-13 16:09:51.134575
U0160,C197,80,3,2025-07-24 16:09:51.134592
U0161,C167,133,4,2025-09-30 16:09:51.134613
U0161,C170,39,1,2025-02-21 16:09:51.134631
U0161,C042,93,2,2025-08-19 16:09:51.134651
U0161,C116,34,4,2025-05-10 16:09:51.134672
U0161,C186,168,5,2026-01-30 16:09:51.134692
U0161,C017,81,3,2025-12-14 16:09:51.134712
U0161,C122,179,1,2025-02-17 16:09:51.134733
U0161,C181,25,1,2025-07-07 16:09:51.134764
U0161,C143,60,5,2025-04-04 16:09:51.134790
U0161,C070,54,3,2026-01-28 16:09:51.134809
U0161,C136,158,2,2025-11-20 16:09:51.134829
U0161,C108,150,2,2025-02-23 16:09:51.134848
U0161,C034,178,5,2025-12-07 16:09:51.134867
U0161,C082,130,3,2025-12-24 16:09:51.134886
U0161,C178,62,3,2025-05-21 16:09:51.134907
U0161,C023,121,3,2025-07-13 16:09:51.134927
U0161,C143,85,4,2025-12-31 16:09:51.134945
U0161,C198,175,2,2025-12-27 16:09:51.134965
U0161,C099,151,1,2025-10-17 16:09:51.134985
U0161,C155,103,2,2025-11-14 16:09:51.135003
U0161,C050,93,1,2025-05-20 16:09:51.135023
U0161,C137,86,3,2025-07-16 16:09:51.135042
U0161,C064,110,3,2025-05-18 16:09:51.135062
U0161,C049,82,1,2025-10-20 16:09:51.135081
U0161,C060,86,5,2025-04-09 16:09:51.135100
U0161,C108,24,5,2026-02-09 16:09:51.135120
U0161,C138,88,1,2025-03-06 16:09:51.135141
U0161,C152,161,2,2025-03-05 16:09:51.135162
U0161,C092,109,5,2025-07-05 16:09:51.135183
U0161,C184,111,5,2025-09-02 16:09:51.135203
U0161,C161,120,2,2025-11-20 16:09:51.135224
U0161,C058,134,1,2025-07-20 16:09:51.135245
U0161,C036,141,5,2025-03-22 16:09:51.135265
U0161,C151,11,3,2025-06-22 16:09:51.135286
U0161,C036,86,3,2026-01-05 16:09:51.135308
U0161,C010,92,3,2025-10-31 16:09:51.135328
U0161,C138,28,2,2025-09-01 16:09:51.135348
U0161,C176,165,5,2025-05-19 16:09:51.135369
U0161,C087,87,5,2025-03-31 16:09:51.135390
U0161,C109,61,4,2025-05-09 16:09:51.135410
U0161,C196,163,1,2025-04-21 16:09:51.135430
U0161,C145,16,1,2025-07-19 16:09:51.135462
U0161,C119,174,1,2025-05-04 16:09:51.135497
U0161,C098,61,1,2025-11-14 16:09:51.135532
U0161,C133,83,5,2025-11-27 16:09:51.135565
U0161,C182,167,5,2025-06-13 16:09:51.135601
U0161,C080,112,4,2025-09-02 16:09:51.135624
U0161,C112,78,4,2025-10-12 16:09:51.135646
U0161,C002,127,4,2025-04-24 16:09:51.135668
U0161,C176,133,1,2025-09-30 16:09:51.135692
U0161,C173,159,1,2025-09-27 16:09:51.135744
U0161,C086,67,3,2025-06-10 16:09:51.135769
U0161,C129,81,5,2025-03-18 16:09:51.135789
U0161,C071,166,5,2025-03-03 16:09:51.135812
U0161,C117,16,4,2025-11-29 16:09:51.135832
U0161,C117,53,4,2025-12-17 16:09:51.135852
U0161,C105,28,3,2025-09-16 16:09:51.135873
U0161,C077,38,3,2026-02-02 16:09:51.135894
U0162,C057,95,4,2025-12-02 16:09:51.135919
U0162,C184,132,2,2025-07-17 16:09:51.135939
U0162,C158,156,5,2025-02-11 16:09:51.135959
U0162,C191,21,1,2025-10-29 16:09:51.135978
U0162,C076,13,1,2025-10-29 16:09:51.135998
U0162,C029,74,4,2025-07-08 16:09:51.136019
U0162,C121,38,5,2025-12-02 16:09:51.136039
U0162,C125,166,4,2025-04-03 16:09:51.136059
U0162,C128,100,2,2025-09-25 16:09:51.136078
U0162,C054,50,2,2025-07-12 16:09:51.136098
U0162,C004,145,1,2025-11-04 16:09:51.136119
U0162,C035,18,1,2025-12-26 16:09:51.136139
U0162,C163,161,1,2025-12-14 16:09:51.136159
U0162,C012,92,2,2026-02-02 16:09:51.136180
U0162,C138,26,5,2025-08-15 16:09:51.136200
U0162,C025,156,2,2026-02-06 16:09:51.136222
U0162,C075,174,4,2025-10-03 16:09:51.136244
U0162,C053,104,5,2025-11-02 16:09:51.136266
U0162,C184,153,5,2025-05-07 16:09:51.136289
U0162,C018,150,2,2025-02-15 16:09:51.136310
U0162,C165,39,5,2025-05-30 16:09:51.136333
U0162,C060,102,5,2025-07-11 16:09:51.136355
U0162,C177,49,5,2025-02-17 16:09:51.136377
U0162,C131,38,1,2025-11-16 16:09:51.136399
U0162,C125,25,2,2025-03-03 16:09:51.136421
U0162,C135,100,2,2025-09-19 16:09:51.136445
U0162,C104,122,4,2026-01-10 16:09:51.136467
U0162,C104,23,5,2026-02-01 16:09:51.136490
U0162,C083,41,2,2025-07-17 16:09:51.136513
U0162,C087,126,3,2025-10-21 16:09:51.136535
U0162,C190,167,4,2025-02-26 16:09:51.136558
U0163,C032,73,5,2025-09-22 16:09:51.136581
U0163,C170,92,5,2025-07-07 16:09:51.136602
U0163,C125,49,2,2025-11-05 16:09:51.136624
U0163,C120,127,2,2025-04-22 16:09:51.136646
U0163,C045,8,2,2025-10-03 16:09:51.136667
U0163,C048,45,4,2026-01-13 16:09:51.136689
U0163,C142,122,5,2025-12-07 16:09:51.136711
U0163,C019,150,2,2025-07-09 16:09:51.136732
U0163,C199,177,5,2025-08-05 16:09:51.136754
U0163,C184,75,4,2026-01-02 16:09:51.136791
U0163,C058,31,3,2025-03-07 16:09:51.136813
U0163,C002,151,3,2025-11-24 16:09:51.136835
U0163,C085,98,3,2025-05-26 16:09:51.136857
U0163,C050,158,3,2025-08-10 16:09:51.136879
U0163,C077,125,3,2025-04-28 16:09:51.136900
U0163,C036,33,1,2025-12-22 16:09:51.136922
U0163,C169,36,1,2026-01-18 16:09:51.136945
U0163,C073,124,4,2025-06-13 16:09:51.136966
U0163,C086,107,1,2026-01-22 16:09:51.136987
U0163,C104,48,2,2025-03-08 16:09:51.137008
U0164,C152,36,2,2025-08-20 16:09:51.137031
U0164,C153,22,1,2025-06-07 16:09:51.137052
U0164,C137,98,5,2025-04-14 16:09:51.137074
U0164,C115,164,1,2025-10-19 16:09:51.137095
U0164,C177,159,5,2025-08-01 16:09:51.137116
U0164,C095,114,1,2025-10-21 16:09:51.137139
U0164,C075,180,1,2026-01-29 16:09:51.137159
U0164,C002,13,2,2025-12-13 16:09:51.137180
U0164,C142,136,2,2025-05-13 16:09:51.137202
U0164,C024,89,3,2025-07-17 16:09:51.137224
U0164,C176,46,4,2025-12-19 16:09:51.137247
U0164,C087,35,3,2025-09-28 16:09:51.137268
U0164,C166,173,3,2025-07-27 16:09:51.137290
U0164,C169,32,2,2025-02-27 16:09:51.137311
U0164,C114,85,4,2025-10-06 16:09:51.137334
U0164,C025,165,2,2025-12-17 16:09:51.137355
U0164,C195,117,4,2025-03-08 16:09:51.137376
U0164,C144,130,3,2025-10-19 16:09:51.137398
U0164,C106,146,1,2025-12-01 16:09:51.137419
U0164,C089,179,2,2025-06-16 16:09:51.137440
U0164,C200,17,2,2026-01-01 16:09:51.137463
U0164,C003,139,3,2025-04-15 16:09:51.137485
U0164,C173,7,4,2025-07-04 16:09:51.137507
U0164,C188,79,4,2025-08-27 16:09:51.137529
U0164,C189,113,5,2025-06-23 16:09:51.137551
U0164,C070,85,3,2025-12-18 16:09:51.137573
U0164,C198,90,4,2025-04-17 16:09:51.137595
U0164,C074,101,5,2025-06-08 16:09:51.137617
U0164,C111,62,1,2025-09-15 16:09:51.137638
U0164,C191,8,5,2025-07-20 16:09:51.137659
U0164,C155,94,5,2025-05-04 16:09:51.137680
U0164,C149,50,2,2026-01-18 16:09:51.137703
U0164,C064,162,3,2025-10-09 16:09:51.137724
U0164,C173,33,1,2025-12-25 16:09:51.137745
U0164,C200,42,2,2025-02-10 16:09:51.137766
U0164,C047,15,3,2025-12-15 16:09:51.137788
U0164,C024,92,1,2026-01-13 16:09:51.137809
U0164,C036,159,4,2025-03-13 16:09:51.137829
U0164,C169,81,5,2025-08-27 16:09:51.137851
U0164,C137,148,1,2025-11-02 16:09:51.137872
U0164,C139,43,3,2025-04-17 16:09:51.137895
U0164,C012,28,4,2025-11-28 16:09:51.137916
U0164,C129,84,1,2025-11-24 16:09:51.137937
U0164,C149,30,2,2025-09-10 16:09:51.137959
U0164,C101,89,4,2025-10-01 16:09:51.137979
U0164,C195,79,1,2025-08-31 16:09:51.138002
U0164,C074,123,5,2025-06-14 16:09:51.138024
U0164,C116,97,3,2025-12-25 16:09:51.138045
U0164,C024,167,5,2025-04-29 16:09:51.138066
U0164,C062,105,4,2025-09-18 16:09:51.138088
U0164,C192,34,2,2025-10-01 16:09:51.138110
U0164,C041,104,1,2025-12-02 16:09:51.138132
U0164,C188,128,3,2025-05-23 16:09:51.138154
U0164,C063,25,2,2026-01-20 16:09:51.138176
U0164,C032,142,2,2025-10-15 16:09:51.138198
U0164,C114,90,3,2025-09-29 16:09:51.138219
U0164,C089,152,4,2025-10-31 16:09:51.138241
U0165,C035,110,2,2025-12-07 16:09:51.138264
U0165,C051,62,3,2025-07-27 16:09:51.138286
U0165,C151,32,2,2025-12-23 16:09:51.138308
U0165,C083,114,1,2025-03-20 16:09:51.138329
U0165,C002,151,3,2025-10-25 16:09:51.138351
U0165,C104,35,2,2025-08-17 16:09:51.138373
U0165,C011,9,1,2025-04-13 16:09:51.138395
U0165,C076,168,2,2026-01-12 16:09:51.138417
U0165,C165,177,1,2025-05-28 16:09:51.138438
U0165,C073,167,3,2025-11-23 16:09:51.138459
U0165,C095,59,2,2025-03-22 16:09:51.138481
U0165,C143,15,5,2025-05-14 16:09:51.138505
U0165,C017,35,2,2025-09-19 16:09:51.138526
U0165,C017,144,3,2025-06-08 16:09:51.138548
U0165,C027,136,1,2025-04-27 16:09:51.138569
U0165,C030,100,3,2025-08-03 16:09:51.138591
U0165,C194,175,4,2025-07-04 16:09:51.138612
U0165,C086,130,2,2025-09-20 16:09:51.138633
U0165,C016,147,4,2025-11-11 16:09:51.138655
U0165,C040,29,1,2025-03-11 16:09:51.138676
U0165,C173,112,3,2025-11-13 16:09:51.138697
U0165,C135,132,5,2025-12-27 16:09:51.138720
U0165,C102,21,3,2025-03-19 16:09:51.138742
U0165,C164,19,4,2025-05-01 16:09:51.138771
U0165,C125,158,4,2025-06-22 16:09:51.138799
U0165,C039,111,3,2025-11-15 16:09:51.138822
U0165,C011,76,1,2025-08-10 16:09:51.138843
U0165,C133,84,5,2025-02-18 16:09:51.138864
U0165,C027,46,3,2025-09-06 16:09:51.138888
U0165,C047,95,4,2025-04-23 16:09:51.138910
U0165,C143,91,1,2025-06-08 16:09:51.138932
U0165,C135,62,2,2025-11-21 16:09:51.138954
U0165,C187,124,2,2025-10-06 16:09:51.138975
U0165,C140,78,5,2025-03-11 16:09:51.138997
U0165,C155,24,4,2025-08-28 16:09:51.139018
U0165,C054,37,4,2025-03-05 16:09:51.139039
U0165,C040,29,2,2025-08-01 16:09:51.139060
U0165,C017,27,3,2025-09-20 16:09:51.139080
U0166,C026,48,5,2025-06-15 16:09:51.139103
U0166,C110,115,2,2026-02-08 16:09:51.139125
U0166,C109,108,1,2025-05-09 16:09:51.139146
U0166,C191,40,2,2025-05-16 16:09:51.139168
U0166,C035,67,1,2025-03-29 16:09:51.139189
U0166,C085,89,1,2025-09-13 16:09:51.139211
U0166,C182,158,4,2026-02-08 16:09:51.139232
U0166,C188,12,3,2025-10-06 16:09:51.139254
U0166,C062,8,2,2026-02-05 16:09:51.139276
U0166,C022,180,5,2025-07-14 16:09:51.139297
U0166,C169,180,5,2025-11-14 16:09:51.139319
U0166,C151,55,5,2025-05-19 16:09:51.139341
U0166,C143,157,1,2025-11-13 16:09:51.139364
U0166,C011,130,5,2025-04-06 16:09:51.139386
U0166,C015,112,3,2025-08-14 16:09:51.139408
U0166,C099,35,4,2025-06-29 16:09:51.139431
U0166,C004,17,1,2025-10-21 16:09:51.139454
U0166,C140,39,3,2025-11-06 16:09:51.139475
U0166,C068,123,1,2025-08-10 16:09:51.139497
U0166,C095,145,2,2025-05-17 16:09:51.139519
U0166,C131,163,3,2025-05-15 16:09:51.139542
U0166,C130,62,3,2025-10-01 16:09:51.139567
U0166,C044,32,2,2025-06-01 16:09:51.139590
U0166,C003,156,1,2025-05-04 16:09:51.139611
U0166,C165,91,1,2025-03-29 16:09:51.139640
U0166,C037,60,2,2025-03-17 16:09:51.139676
U0167,C165,157,3,2025-05-30 16:09:51.139709
U0167,C084,47,3,2025-11-20 16:09:51.139733
U0167,C121,173,5,2025-03-25 16:09:51.139755
U0167,C028,19,2,2025-07-09 16:09:51.139778
U0167,C120,92,3,2025-06-17 16:09:51.139800
U0167,C007,141,3,2026-02-01 16:09:51.139823
U0167,C152,120,1,2026-01-21 16:09:51.139844
U0167,C171,177,2,2025-04-16 16:09:51.139867
U0167,C027,125,3,2025-04-25 16:09:51.139890
U0167,C083,146,1,2025-02-24 16:09:51.139912
U0167,C071,107,5,2025-08-20 16:09:51.139935
U0167,C173,159,5,2025-12-15 16:09:51.139957
U0167,C082,130,3,2025-12-11 16:09:51.139979
U0167,C113,116,3,2025-10-11 16:09:51.140001
U0167,C137,116,4,2025-12-30 16:09:51.140024
U0167,C048,120,3,2025-05-06 16:09:51.140047
U0167,C058,123,5,2025-02-21 16:09:51.140069
U0167,C170,111,1,2025-12-14 16:09:51.140091
U0167,C076,56,5,2025-11-20 16:09:51.140113
U0167,C008,10,4,2025-05-27 16:09:51.140133
U0167,C159,90,4,2025-05-13 16:09:51.140156
U0167,C056,112,2,2025-10-24 16:09:51.140177
U0167,C011,17,3,2025-08-24 16:09:51.140199
U0167,C173,139,5,2025-11-30 16:09:51.140220
U0167,C163,179,4,2025-08-04 16:09:51.140242
U0167,C026,135,3,2025-02-25 16:09:51.140264
U0167,C180,68,1,2025-10-24 16:09:51.140288
U0167,C123,46,1,2025-05-05 16:09:51.140311
U0167,C118,144,2,2025-03-25 16:09:51.140334
U0167,C015,108,2,2025-04-22 16:09:51.140355
U0167,C082,41,3,2025-04-29 16:09:51.140377
U0167,C058,25,2,2025-03-10 16:09:51.140399
U0167,C029,59,5,2025-02-17 16:09:51.140420
U0168,C171,117,1,2025-11-07 16:09:51.140441
U0168,C137,20,2,2025-03-11 16:09:51.140462
U0168,C147,143,5,2025-09-21 16:09:51.140492
U0168,C021,63,1,2025-12-10 16:09:51.140528
U0168,C098,93,5,2025-12-18 16:09:51.140575
U0168,C034,126,2,2025-12-02 16:09:51.140619
U0168,C093,163,4,2025-09-03 16:09:51.140659
U0168,C058,48,3,2026-01-20 16:09:51.140698
U0168,C052,161,1,2025-03-04 16:09:51.140735
U0168,C023,76,4,2025-05-19 16:09:51.140791
U0168,C013,106,5,2025-10-01 16:09:51.140835
U0168,C187,19,1,2025-12-18 16:09:51.140873
U0168,C073,63,1,2025-10-17 16:09:51.140909
U0168,C111,72,3,2025-07-19 16:09:51.140948
U0168,C185,88,3,2025-10-26 16:09:51.140987
U0168,C160,11,1,2025-09-20 16:09:51.141023
U0168,C021,18,1,2025-12-11 16:09:51.141047
U0168,C074,24,4,2025-10-20 16:09:51.141069
U0168,C148,139,5,2025-11-13 16:09:51.141091
U0168,C063,142,5,2025-06-09 16:09:51.141113
U0168,C095,86,2,2025-05-21 16:09:51.141134
U0168,C016,18,4,2025-03-27 16:09:51.141157
U0168,C045,62,5,2025-11-07 16:09:51.141179
U0169,C004,120,3,2025-02-11 16:09:51.141208
U0169,C003,78,5,2025-08-29 16:09:51.141229
U0169,C153,160,1,2025-09-18 16:09:51.141253
U0169,C192,158,1,2026-01-16 16:09:51.141276
U0169,C013,35,4,2025-02-17 16:09:51.141297
U0169,C098,146,3,2025-08-02 16:09:51.141319
U0169,C001,90,4,2025-12-16 16:09:51.141341
U0169,C166,166,3,2026-01-10 16:09:51.141363
U0169,C028,74,5,2025-08-05 16:09:51.141385
U0169,C046,81,5,2025-09-12 16:09:51.141407
U0169,C112,172,3,2025-03-24 16:09:51.141429
U0169,C178,33,4,2025-04-06 16:09:51.141451
U0169,C130,127,5,2026-02-09 16:09:51.141474
U0169,C111,138,3,2025-09-25 16:09:51.141496
U0169,C181,119,5,2025-12-26 16:09:51.141517
U0169,C085,158,2,2025-05-28 16:09:51.141541
U0169,C189,74,4,2025-02-28 16:09:51.141565
U0169,C199,168,1,2025-08-07 16:09:51.141586
U0169,C025,20,2,2025-09-24 16:09:51.141607
U0169,C195,30,4,2025-10-26 16:09:51.141629
U0169,C045,103,2,2025-11-12 16:09:51.141651
U0169,C004,110,1,2025-03-18 16:09:51.141673
U0169,C059,20,5,2025-10-08 16:09:51.141695
U0169,C107,83,3,2026-01-11 16:09:51.141717
U0170,C122,162,3,2025-10-15 16:09:51.141739
U0170,C092,39,4,2025-06-09 16:09:51.141760
U0170,C199,97,2,2025-10-17 16:09:51.141782
U0170,C136,62,3,2025-03-12 16:09:51.141803
U0170,C178,11,2,2025-09-26 16:09:51.141825
U0170,C044,179,4,2025-07-29 16:09:51.141847
U0170,C008,89,2,2025-12-07 16:09:51.141869
U0170,C073,164,1,2025-08-24 16:09:51.141891
U0170,C140,104,2,2025-12-05 16:09:51.141912
U0170,C160,104,2,2026-02-06 16:09:51.141933
U0170,C126,114,4,2025-07-17 16:09:51.141955
U0170,C094,13,5,2025-05-11 16:09:51.141982
U0170,C065,25,5,2025-12-05 16:09:51.142003
U0170,C097,160,1,2026-01-14 16:09:51.142025
U0170,C065,94,3,2025-11-05 16:09:51.142048
U0170,C191,118,5,2025-12-11 16:09:51.142071
U0170,C136,134,5,2025-08-29 16:09:51.142094
U0170,C097,166,1,2025-11-29 16:09:51.142117
U0170,C185,79,1,2025-11-13 16:09:51.142141
U0170,C180,87,4,2025-11-20 16:09:51.142163
U0170,C113,172,2,2025-06-05 16:09:51.142185
U0170,C042,66,2,2026-01-30 16:09:51.142207
U0170,C176,128,1,2025-09-15 16:09:51.142231
U0170,C078,58,1,2025-08-12 16:09:51.142252
U0170,C012,99,3,2025-04-15 16:09:51.142274
U0170,C095,54,1,2025-02-27 16:09:51.142297
U0170,C197,102,2,2025-06-09 16:09:51.142320
U0170,C057,51,3,2025-10-16 16:09:51.142342
U0170,C151,60,4,2025-12-17 16:09:51.142364
U0170,C020,158,4,2025-04-17 16:09:51.142387
U0170,C027,32,2,2025-06-27 16:09:51.142410
U0170,C018,166,3,2025-06-06 16:09:51.142434
U0170,C127,29,2,2025-06-18 16:09:51.142459
U0170,C174,26,4,2025-06-11 16:09:51.142483
U0170,C105,21,5,2025-10-08 16:09:51.142505
U0170,C073,29,1,2025-04-01 16:09:51.142528
U0170,C119,147,2,2025-05-25 16:09:51.142551
U0170,C116,115,3,2026-01-27 16:09:51.142574
U0170,C179,130,4,2025-11-25 16:09:51.142597
U0170,C050,10,5,2025-09-07 16:09:51.142619
U0170,C080,143,2,2025-12-19 16:09:51.142642
U0170,C104,66,1,2025-07-05 16:09:51.142664
U0170,C098,110,4,2025-09-20 16:09:51.142686
U0170,C010,73,3,2025-08-20 16:09:51.142709
U0170,C108,93,4,2025-07-15 16:09:51.142730
U0170,C129,48,3,2025-11-16 16:09:51.142752
U0170,C093,7,3,2025-03-05 16:09:51.142774
U0170,C097,48,2,2025-08-12 16:09:51.142817
U0170,C017,125,4,2025-05-19 16:09:51.142842
U0170,C157,107,5,2025-11-27 16:09:51.142866
U0170,C161,84,2,2025-04-21 16:09:51.142889
U0170,C172,20,5,2026-01-21 16:09:51.142912
U0170,C182,61,2,2025-06-08 16:09:51.142933
U0170,C032,121,5,2025-06-23 16:09:51.142955
U0170,C156,83,1,2025-03-30 16:09:51.142976
U0170,C115,180,2,2025-02-21 16:09:51.142998
U0170,C129,124,1,2025-08-01 16:09:51.143021
U0170,C155,36,5,2025-12-11 16:09:51.143043
U0171,C197,27,5,2025-12-16 16:09:51.143067
U0171,C009,114,3,2025-08-06 16:09:51.143090
U0171,C094,54,4,2025-08-29 16:09:51.143113
U0171,C146,174,2,2025-12-27 16:09:51.143137
U0171,C054,66,5,2025-04-19 16:09:51.143160
U0171,C078,36,1,2025-07-02 16:09:51.143182
U0171,C056,52,2,2025-04-16 16:09:51.143204
U0171,C076,156,5,2025-06-12 16:09:51.143225
U0171,C105,79,1,2025-11-22 16:09:51.143249
U0171,C107,91,3,2025-12-05 16:09:51.143273
U0171,C057,93,5,2025-12-23 16:09:51.143295
U0171,C090,10,2,2025-08-20 16:09:51.143317
U0171,C137,115,1,2025-06-29 16:09:51.143340
U0171,C015,153,1,2025-12-09 16:09:51.143362
U0171,C071,8,4,2025-03-28 16:09:51.143384
U0171,C186,148,2,2025-06-17 16:09:51.143407
U0171,C161,57,3,2025-09-11 16:09:51.143428
U0171,C158,83,3,2025-12-16 16:09:51.143450
U0171,C022,131,3,2025-09-25 16:09:51.143471
U0171,C055,171,1,2025-08-19 16:09:51.143511
U0171,C066,69,4,2025-09-22 16:09:51.143536
U0171,C148,7,1,2025-06-15 16:09:51.143559
U0171,C091,56,3,2025-02-28 16:09:51.143582
U0171,C105,137,4,2025-02-11 16:09:51.143605
U0171,C062,35,5,2026-01-05 16:09:51.143626
U0171,C001,176,2,2025-06-10 16:09:51.143649
U0171,C123,38,5,2026-01-10 16:09:51.143672
U0171,C024,159,5,2025-04-08 16:09:51.143694
U0171,C023,146,2,2025-04-08 16:09:51.143716
U0171,C144,31,1,2025-04-23 16:09:51.143739
U0171,C173,153,5,2025-12-10 16:09:51.143762
U0171,C023,48,4,2025-08-08 16:09:51.143784
U0171,C043,14,2,2026-01-10 16:09:51.143807
U0171,C024,118,4,2025-03-16 16:09:51.143831
U0171,C176,76,4,2025-05-17 16:09:51.143854
U0171,C142,128,5,2025-07-01 16:09:51.143876
U0171,C055,50,4,2025-04-12 16:09:51.143900
U0171,C160,91,3,2025-03-24 16:09:51.143923
U0171,C167,102,1,2025-10-18 16:09:51.143945
U0171,C019,119,4,2025-06-16 16:09:51.143968
U0171,C015,103,4,2025-08-24 16:09:51.143991
U0171,C039,88,4,2025-04-16 16:09:51.144014
U0171,C146,54,5,2025-06-30 16:09:51.144037
U0171,C001,14,5,2025-08-03 16:09:51.144061
U0171,C151,12,1,2025-08-15 16:09:51.144085
U0172,C177,144,3,2025-12-18 16:09:51.144109
U0172,C050,8,2,2025-04-28 16:09:51.144133
U0172,C116,22,1,2025-10-13 16:09:51.144156
U0172,C182,168,3,2025-10-21 16:09:51.144180
U0172,C017,85,1,2025-03-18 16:09:51.144203
U0172,C151,12,3,2025-12-04 16:09:51.144227
U0172,C130,65,3,2025-04-22 16:09:51.144249
U0172,C106,87,5,2025-04-06 16:09:51.144272
U0172,C074,113,2,2025-04-28 16:09:51.144295
U0172,C088,69,2,2025-04-17 16:09:51.144317
U0172,C028,135,2,2026-01-30 16:09:51.144339
U0172,C155,125,5,2025-07-02 16:09:51.144362
U0172,C029,120,4,2025-03-01 16:09:51.144385
U0172,C111,133,5,2025-04-09 16:09:51.144411
U0172,C022,168,1,2025-03-22 16:09:51.144435
U0172,C035,83,5,2025-02-20 16:09:51.144458
U0172,C035,144,1,2025-04-29 16:09:51.144482
U0172,C157,110,1,2025-11-29 16:09:51.144504
U0172,C097,27,4,2025-07-28 16:09:51.144526
U0172,C017,107,2,2025-02-23 16:09:51.144549
U0172,C054,37,3,2025-11-12 16:09:51.144571
U0172,C093,167,3,2026-02-09 16:09:51.144594
U0172,C099,127,1,2025-09-15 16:09:51.144616
U0172,C144,89,5,2025-08-07 16:09:51.144638
U0172,C063,108,5,2025-06-10 16:09:51.144660
U0172,C103,167,4,2026-01-25 16:09:51.144685
U0172,C089,38,1,2025-07-17 16:09:51.144708
U0172,C052,129,5,2025-11-16 16:09:51.144731
U0172,C111,87,4,2025-08-10 16:09:51.144754
U0172,C043,160,4,2025-07-02 16:09:51.144777
U0172,C128,84,2,2025-10-08 16:09:51.144812
U0172,C074,103,5,2025-12-11 16:09:51.144840
U0172,C170,60,2,2025-07-27 16:09:51.144863
U0172,C026,103,2,2025-09-28 16:09:51.144886
U0172,C179,9,4,2025-05-26 16:09:51.144909
U0172,C066,106,3,2025-11-23 16:09:51.144933
U0172,C128,130,4,2026-01-11 16:09:51.144956
U0172,C145,168,4,2025-03-06 16:09:51.144981
U0173,C012,89,4,2025-12-25 16:09:51.145006
U0173,C036,13,5,2025-06-01 16:09:51.145029
U0173,C055,59,4,2025-03-25 16:09:51.145051
U0173,C006,176,4,2025-10-13 16:09:51.145074
U0173,C168,113,1,2025-10-03 16:09:51.145096
U0173,C073,164,5,2025-11-03 16:09:51.145119
U0173,C140,131,1,2025-09-30 16:09:51.145141
U0173,C179,21,4,2025-06-05 16:09:51.145165
U0173,C028,163,2,2025-11-17 16:09:51.145188
U0173,C111,52,1,2025-11-19 16:09:51.145211
U0173,C173,127,2,2025-09-25 16:09:51.145233
U0173,C033,44,4,2025-03-08 16:09:51.145256
U0173,C175,16,1,2025-10-15 16:09:51.145280
U0173,C102,80,5,2026-02-04 16:09:51.145302
U0173,C101,163,4,2025-06-30 16:09:51.145326
U0173,C068,14,5,2025-11-07 16:09:51.145348
U0173,C184,29,2,2025-08-13 16:09:51.145371
U0173,C065,67,5,2025-02-21 16:09:51.145394
U0173,C052,62,5,2026-02-08 16:09:51.145417
U0173,C085,65,4,2025-06-20 16:09:51.145439
U0173,C085,49,3,2025-03-27 16:09:51.145462
U0173,C173,173,5,2026-01-07 16:09:51.145485
U0173,C177,97,5,2025-05-08 16:09:51.145507
U0173,C080,21,4,2025-12-02 16:09:51.145529
U0173,C086,77,4,2025-03-24 16:09:51.145552
U0173,C013,177,5,2025-03-25 16:09:51.145575
U0173,C092,177,4,2025-08-06 16:09:51.145597
U0173,C113,131,1,2025-08-23 16:09:51.145621
U0173,C020,78,3,2025-10-03 16:09:51.145644
U0173,C102,179,3,2025-07-30 16:09:51.145666
U0173,C029,55,1,2025-08-11 16:09:51.145690
U0173,C035,119,4,2025-09-23 16:09:51.145712
U0173,C162,19,5,2025-08-19 16:09:51.145735
U0173,C119,79,4,2025-02-26 16:09:51.145757
U0173,C057,122,5,2025-06-22 16:09:51.145780
U0173,C088,141,5,2026-02-09 16:09:51.145803
